01,03,4825,Pedralva
01,03,4826,São Lourencinho
01,03,4827,São Lourenço do Bairro
01,03,4828,São Mateus
01,03,4829,Vale de Estevão
01,03,4830,Curia
01,03,4831,Horta
01,03,4832,Mata da Curia
01,03,4833,Tamengos
01,03,4834,Algeriz
01,03,4835,Grada
01,03,4836,Monsarros
01,03,4837,Parada
01,03,4838,Poço
01,03,4839,Vila Nova de Monsarros
01,03,4840,Azenha
01,03,4841,Azenha Nova
01,03,4842,Banhos
01,03,4843,Bemposta
01,03,4844,Chipar de Baixo
01,03,4845,Chipar de Cima
01,03,4846,Esteireiros
01,03,4847,Freixa
01,03,4848,Levira
01,03,4849,Melada
01,03,4850,Moita de Chipar
01,03,4851,Moita Redonda
01,03,4852,Pedreira de Vilarinho
01,03,4853,Poutena
01,03,4854,Quinta do Perdigão
01,03,4855,Samel
01,03,4856,Torres
01,03,4857,Vendas de Samel
01,03,4858,Vilarinho do Bairro
01,03,60924,Canha
01,03,60925,Alagôas
01,03,75353,Vila Franca
01,03,75354,Peneireiro
01,03,76113,Almas da Domingas
01,04,59819,Mouta
01,04,59886,Espinheiro
01,04,59904,Corregato
01,04,60070,Olival da Tulha
01,04,60334,Pedregal
01,04,60561,Castelo
01,04,60652,Portela
01,04,60653,Sequeiros
01,04,60654,Moção
01,04,60655,Rodos
01,04,60656,Costas Crasto
01,04,60658,Leira Longa
01,04,60659,Fundo do Burgo
01,04,60660,Matos
01,04,60661,Pousada
01,04,60662,Ronde
01,04,60663,Casal Bom
01,04,60664,Rossado
01,04,60665,Candosas
01,04,60666,Reguengo 
01,04,60667,Passal
01,04,60668,Socorrais
01,04,60669,Casa Nova
01,04,60670,Tulha
01,04,60671,Cedofeita 
01,04,60672,Penedos
01,04,60674,Cancelos
01,04,60675,Sobreiral
01,04,60677,Pereira
01,04,60678,Bacelo
01,04,60679,Silveiras
01,04,60686,Avessada
01,04,60687,Belo Horizonte
01,04,60688,Rompida
01,04,60689,Passal
01,04,60690,Barroco
01,04,60691,Furna
01,04,60692,Monte de Além
01,04,60693,Aido
01,04,60694,Corujeira
01,04,60696,Aradas
01,04,60697,Pedras Medrosas
01,04,60698,Pêgo
01,04,60699,Ponte da Cavada
01,04,60701,Adafães
01,04,60702,Presa (santa Eulália)
01,04,60703,Raposeira
01,04,60704,Candal Forcada
01,04,60706,Porto Escuro
01,04,60707,Marvão
01,04,60730,Moinho de Cima
01,04,60731,Fráguas
01,04,60732,Portelada
01,04,60733,Devesa
01,04,60734,Terçoso
01,04,60735,Lomba
01,04,60736,Comenda
01,04,60737,Felgueira
01,04,60738,Leira
01,04,60739,Vale
01,04,60740,Eidim
01,04,60741,Fonte
01,04,60742,Travessa
01,04,60743,Matinho
01,04,60744,Seixal
01,04,60745,Vale
01,04,60746,Pias
01,04,60747,Concha
01,04,60748,Leira
01,04,60749,Casal
01,04,60750,Costeira
01,04,60751,Várzea
01,04,60752,Santa Eulália
01,04,60753,Areeiro
01,04,60754,Ruival
01,04,60755,Reguengo
01,04,60756,Avessada
01,04,60757,Campelo
01,04,60758,Crasto
01,04,60759,Cabaços
01,04,60760,Laranjeira
01,04,60761,Calvário
01,04,60762,Lameira Branca
01,04,60763,Presa de Inha
01,04,60764,Souto de Inha
01,04,60766,Malhada
01,04,60768,Bemposta
01,04,60769,Anterronde
01,04,60770,Quinta do Bicho
01,04,60771,Leirinhas
01,04,60773,Soutinho
01,04,60774,Chãs
01,04,60775,Souto
01,04,60776,Cortinhal
01,04,60777,Castanheira
01,04,60778,Feldreu
01,04,60779,Ponte da Pedra
01,04,60780,Moinhos do Meio
01,04,60781,Piloto
01,04,60782,Santa Bárbara
01,04,60783,Fojo
01,04,60784,Bouças
01,04,60785,Pedra Chãs
01,04,60786,Vale Derradeiro
01,04,60787,Vale Dianteiro
01,04,60788,Ponte da Ribeira
01,04,60789,Nabais de Baixo
01,04,60790,Coval
01,04,60791,Lugar da Vinha
01,04,60792,Moutas
01,04,60793,Quinta de São Miguel
01,04,60794,Pinheiral
01,04,60795,Outeiro
01,04,60796,Lameira
01,04,60797,Merujal
01,04,60802,Aldeia
01,04,60803,Penso
01,04,60804,Quinta da Mata
01,04,60805,Bairro
01,04,60806,Covela
01,04,60807,Agrocha
01,04,60808,Prechã
01,04,60809,Aldeia
01,04,60810,Vila Cova
01,04,60811,Pedreira
01,04,60812,Covelinha
01,04,60813,Barreiro
01,04,60814,Martingo
01,04,60815,Ilha Vedra
01,04,60816,Friães
01,04,60817,Póvoa
01,04,60818,Pedrógão
01,04,60819,Seara
01,04,60820,Seixo
01,04,60821,Carvalhinho 
01,04,60822,Quinta da Picota
01,04,60823,Pombal
01,04,60824,Barroco
01,04,60825,Paço
01,04,60826,Sefras
01,04,60827,Lebrém
01,04,60828,Gandarela
01,04,60829,Sorregos
01,04,60830,Porto de Vilares
01,04,60831,Moledo
01,04,60832,Póvoa
01,04,60833,Donim
01,04,60834,Vide
01,04,60835,Alvariça
01,04,60846,Souto Rei
01,04,60847,Malafaia
01,04,60848,Pousadouro
01,04,60849,Mirante
01,04,60850,Gala
01,04,60851,São Domingos
01,04,60852,Serrado do Burgo
01,04,60854,Forno da Telha
01,04,60855,Alto da Portela
01,04,60856,Longra
01,04,60881,Zona Industrial da Farrapa
01,04,60898,Urbanização Vista Alegre
01,04,6091,Albergaria da Serra
01,04,6092,Castanheira
01,04,6093,Mizarela
01,04,6094,Ribeira
01,04,6095,Albisqueiros
01,04,6096,Boavista
01,04,6097,Bouças
01,04,6098,Bustelo
01,04,6099,Calvalhido
01,04,6100,Caminho Novo
01,04,6101,Carreiros
01,04,6102,Carvalhais
01,04,6103,Casais
01,04,6104,Chã
01,04,6105,Chieira
01,04,6106,Coelheiros
01,04,6107,Granja
01,04,6108,Guiamonde
01,04,6109,Lavoura
01,04,6110,Lourido
01,04,6111,Miudal
01,04,6112,Nicho
01,04,6113,Noninha
01,04,6114,Pade
01,04,6115,Palmagem
01,04,6116,Passal
01,04,6117,Pirraça
01,04,6118,Quintela
01,04,6119,Ribeira
01,04,6120,Santo
01,04,6121,Santo António
01,04,6122,Trancoso
01,04,6123,Traves
01,04,6124,Travessa
01,04,6125,Vale de Froias
01,04,6126,Várzeas
01,04,61270,Vilar de Servos
01,04,6127,Vila
01,04,6128,Vila Galega
01,04,6129,Vila Nova
01,04,6130,Vilares
01,04,6131,Vilarinho
01,04,6132,Vitego
01,04,6133,Arouca
01,04,6134,Cabreira
01,04,6135,Calçadas
01,04,6137,Cerrado
01,04,6138,Cortinhal
01,04,6139,Costeiras
01,04,6140,Devesa Alta
01,04,6141,Mata
01,04,6142,Outeiral
01,04,6143,Outeiros
01,04,6144,Pereiro
01,04,6145,Pernouzela
01,04,6146,Pinheiro
01,04,6147,São Pedro
01,04,6148,Sernande
01,04,6149,Valedasna
01,04,6150,Volta da Mata
01,04,6151,Alhavaite
01,04,6152,Alto da Estrada
01,04,6153,Carrola
01,04,6154,Cimo do Burgo
01,04,6155,Crasto
01,04,6156,Devesa do Pisão
01,04,6157,Eiras
01,04,6158,Eiriz
01,04,6159,Figueiredo
01,04,6160,Forcada
01,04,6161,Lourosa Campos
01,04,6162,Melarezes
01,04,6163,Milhaço
01,04,6164,Moita
01,04,6165,Monte Calvo
01,04,6166,Olival da Velha
01,04,6167,Penedo das Eiras
01,04,6168,Pimenta
01,04,6169,Poços Burgo
01,04,6170,Povos
01,04,6171,Presa
01,04,6172,Romariz
01,04,6173,Santo Aleixo
01,04,6174,São Salvador
01,04,6175,Sardoal
01,04,6176,Soto
01,04,6177,Sub Ribes
01,04,6178,Vila Nova
01,04,6179,Vilares
01,04,6180,Cabreiros
01,04,6181,Cando
01,04,6182,Rio de Frades
01,04,6183,Tebilhão
01,04,6184,Canelas de Baixo
01,04,6185,Canelas de Cima
01,04,6186,Estreitinha
01,04,6187,Gamarão de Baixo
01,04,6188,Gamarão de Cima
01,04,6189,Mealha
01,04,6190,Barbeito
01,04,6191,Bouça
01,04,6192,Chão D'Ave
01,04,6193,Chave
01,04,6194,Coto Cavadinha
01,04,6195,Coto Lomba
01,04,6196,Farrapa
01,04,6197,Mirabes
01,04,6198,Outeiro Mouros
01,04,6199,Quintela
01,04,6200,Regada
01,04,6201,Rossio
01,04,6202,Soutelo
01,04,6203,Tojal
01,04,6204,Covelo de Paivó
01,04,6205,Drave
01,04,6206,Pego
01,04,6207,Regoufe
01,04,6208,Abelheira
01,04,6209,Alagoas
01,04,6210,Alviada
01,04,6211,Alvite Baixo
01,04,6212,Alvite de Cima
01,04,6213,Aral
01,04,6214,Belide
01,04,6215,Caçus
01,04,6216,Cimo da Inha
01,04,6217,Coruto
01,04,6218,Coval Quente
01,04,6219,Cruzeiro
01,04,6220,Figueiredo
01,04,6221,Gestosa
01,04,6222,Igreja
01,04,6223,Inha
01,04,6224,Juntas
01,04,6225,Lameiros
01,04,6226,Londral
01,04,6227,Leira
01,04,6228,Lomba
01,04,6229,Nabais
01,04,6230,Outeiro
01,04,6231,Poças
01,04,6232,Solada
01,04,6233,Terra Muita
01,04,6234,Vale de Lameiro
01,04,6235,Vale de Quartas
01,04,6236,Venda da Serra
01,04,6237,Ver
01,04,6238,Vila Chã
01,04,6239,Vila Pavão
01,04,6240,Viso
01,04,6241,Arreais
01,04,6242,Carvalha Chã
01,04,6243,Cavadas
01,04,6244,Espiunca
01,04,6245,Melres
01,04,6246,Ponta do Rêgo
01,04,6247,Serabigões
01,04,6248,Vila Cova
01,04,6249,Vila Viçosa
01,04,6250,Abrunhal
01,04,6251,Adegas
01,04,6252,Adro
01,04,6253,Arroteia
01,04,6254,Balaído
01,04,6255,Borralhoso
01,04,6256,Cabeçais
01,04,6257,Carvalhal
01,04,6258,Carvalhal Redondo
01,04,6259,Castelo
01,04,6260,Cavaco
01,04,6261,Cela Arda
01,04,6262,Corgo
01,04,6263,Cruz das Eiras
01,04,6264,Eiras
01,04,6265,Mosteiro
01,04,6266,Olival
01,04,6267,Orvida
01,04,6268,Outeiro
01,04,6269,Parameira
01,04,6270,Paramo
01,04,6271,Presa Grande
01,04,6272,Resumil
01,04,6273,Roda
01,04,6274,Romão
01,04,6275,Tanhel
01,04,6276,Tapada
01,04,6277,Trás do Rio
01,04,6278,Vale do Conde
01,04,6279,Cortegaça
01,04,6280,Janarde
01,04,6281,Meitriz
01,04,6282,Silveiras
01,04,6283,Telhe
01,04,6284,Agras
01,04,6285,Avitureira
01,04,6286,Boavista
01,04,6287,Bouça
01,04,6288,Casal
01,04,6289,Costa
01,04,6290,Espinheiro
01,04,6291,Estrada
01,04,6292,Juncide
01,04,6293,Mata
01,04,6294,Ribeira
01,04,6295,Serra da Vila
01,04,6296,Vila
01,04,6297,Adaufe
01,04,6299,Bouceguedim
01,04,6300,Bustelo
01,04,6301,Cavadas
01,04,6302,Cela
01,04,6303,Celadinha
01,04,6304,Celado
01,04,6305,Chão de Espinho
01,04,6306,Cortinhas
01,04,6307,Cruz
01,04,6308,Cruzeiro
01,04,6309,Espinho
01,04,6310,Fundo de Vila
01,04,6311,Fuste
01,04,6312,Granja
01,04,6313,Modernos
01,04,6314,Nogueira
01,04,6315,Outeiro
01,04,6316,Outeiro Meão
01,04,6317,Paços
01,04,6318,Penouços
01,04,6319,Ponte Telhe
01,04,6320,Portela
01,04,6321,Ribeiro
01,04,6322,Santo Estevão
01,04,6323,Serrado
01,04,6324,Alagoa
01,04,6325,Baladia
01,04,6326,Barroca
01,04,6327,Cabo
01,04,6328,Camarão
01,04,6329,Carvoeiro
01,04,6330,Cavada
01,04,6331,Costa
01,04,6332,Fontela
01,04,6333,Outeiro
01,04,6334,Paço
01,04,6335,Passal
01,04,6336,Pé da Cruz
01,04,6337,Portela
01,04,6338,Póvoa
01,04,6339,Provezende
01,04,6340,Quebrada
01,04,6341,Regadas
01,04,6342,Saril
01,04,6343,Senras
01,04,6344,Sequeiros
01,04,6345,Sibanas
01,04,6346,Sinja
01,04,6347,Souto
01,04,6348,Sub Rego
01,04,6349,Telarda
01,04,6350,Trigal
01,04,6351,Vila Coval
01,04,6352,Zendo
01,04,6353,Adros
01,04,6354,Alqueve
01,04,6355,Ameixieira
01,04,6356,Amilo
01,04,6357,Arieiro
01,04,6358,Barreiros
01,04,6359,Barreiros de Cima
01,04,6360,Boavista
01,04,6361,Bonjardim
01,04,6362,Bons Ares
01,04,6363,Cales
01,04,6364,Casal
01,04,6365,Casal Mau
01,04,6366,Casinha
01,04,6367,Cavada
01,04,6368,Celada
01,04,6369,Chãos
01,04,6370,Cruz da Toita
01,04,6371,Eirais
01,04,6372,Felgueira
01,04,6373,Fundo Arrecaio
01,04,6374,Gato
01,04,6375,Guilhafonso
01,04,6376,Jugueiros
01,04,6377,Juncal
01,04,6378,Malhadoura
01,04,6379,Minhãos
01,04,6380,Monte de Moção
01,04,6381,Mouras
01,04,6382,Murça
01,04,6383,Novais
01,04,6384,Parada
01,04,6385,Pé de Monte
01,04,6386,Poços Santa Eulália
01,04,6387,Porta
01,04,6388,Quinta
01,04,6389,Quinta do Areal
01,04,6390,Ribeiro Grande
01,04,6391,Rua do Burgo
01,04,6392,Sá
01,04,6393,Santa Maria do Monte
01,04,6394,Santo António
01,04,6395,São Mamede
01,04,6396,Toita de Baixo
01,04,6397,Travessa
01,04,6398,Ventuzelas
01,04,6399,Vinhas
01,04,6400,Vista Airosa
01,04,6401,Vista Alegre
01,04,6402,Baía
01,04,6403,Baloca
01,04,6404,Belece
01,04,6406,Chã
01,04,6407,Covelas
01,04,6408,Cruzes
01,04,6409,Forno
01,04,6410,Igreja
01,04,6411,Lázaro
01,04,6412,Mosteiro
01,04,6413,Paradela
01,04,6414,Pereira
01,04,6415,Portelada
01,04,6416,Vale Agudia
01,04,6417,Viso
01,04,6418,Aldeia
01,04,6419,Amieiro
01,04,6420,Arrifana
01,04,6421,Bacelo
01,04,6422,Barrol
01,04,6423,Carvalhal
01,04,6424,Casa Nova
01,04,6425,Cela
01,04,6426,Cimo Vila
01,04,6427,Ferreiros
01,04,6428,Fim-de-Vila
01,04,6429,Folgosinho
01,04,6430,Lamas
01,04,6431,Lomba Meio
01,04,6432,Paço
01,04,6433,Panaceira
01,04,6434,Pena
01,04,6435,Pousadouro
01,04,6436,Póvoa
01,04,6437,Ribeira
01,04,6438,Rigueiras
01,04,6439,São João
01,04,6440,Seixido
01,04,6441,Tropeço
01,04,6442,Vala
01,04,6443,Vale Grande
01,04,6444,Vergadelas
01,04,6445,Bugiganga
01,04,6446,Campo das Carvalhas
01,04,6447,Casais Maria
01,04,6448,Cavadinha
01,04,6449,Cela
01,04,6450,Forno Telheiro
01,04,64510,Jugueiros
01,04,6451,Jugueiras
01,04,6452,Lourosa de Matos
01,04,6453,Malafaia
01,04,6454,Nogueiro
01,04,6455,Olival
01,04,6456,Pinhal
01,04,6457,Póvoa Reguenga
01,04,6458,São Lourenço
01,04,6459,Soutinho
01,04,6460,Souto Redondo
01,04,6461,Souto Rei
01,04,6462,Urrô
01,04,6463,Cancelos
01,04,6464,Caracuste
01,04,6465,Casal
01,04,6466,Cimo da Costeira
01,04,6467,Figueiras
01,04,6468,Guardais
01,04,6469,Igreja
01,04,6470,Marecos
01,04,6471,Mato
01,04,6472,Meal
01,04,6473,Outeiro
01,04,6474,Pedra Má
01,04,6475,Remolha
01,04,6476,São Paio
01,04,6477,Sanfins
01,04,6478,Souto da Igreja
01,04,6479,Vinha do Souto
01,04,65169,Cumieira
01,04,66969,Regadas
01,04,69893,Picoto
01,04,71233,Paradinha
01,04,71274,Vale do Rodízio
01,04,72072,Tâmara
01,04,72897,Torneiro
01,04,79153,Barrosa
01,04,82018,Moldes
01,04,83139,Regadas
01,05,59496,Montes de Azurva
01,05,6684,Aveiro
01,05,6685,Monte do Paço
01,05,6686,Cabeço
01,05,6687,Cacia
01,05,6688,Póvoa do Paço
01,05,6689,Quintã do Loureiro
01,05,6690,Sarrazola
01,05,6691,Vilarinho
01,05,6692,Almiar
01,05,6693,Eirol
01,05,6694,Azenha de Baixo
01,05,6695,Azurva
01,05,6696,Eixo
01,05,6697,Horta
01,05,6698,Nariz
01,05,6699,Verba
01,05,6700,Vessada
01,05,6701,Mamodeiro
01,05,6702,Póvoa do Valado
01,05,6706,Oliveirinha
01,05,6710,Carregal
01,05,6711,Requeixo
01,05,6712,Taipa
01,05,6714,São Jacinto
01,06,12380,Bairros
01,06,12381,Castelo de Paiva
01,06,12382,Fornos
01,06,12383,Paraíso
01,06,12384,Pedorido
01,06,12385,Raiva
01,06,12386,Real
01,06,12387,Santa Maria de Sardoura
01,06,12388,São Martinho de Sardoura
01,06,69289,Carreiros
01,06,69290,Vinha de Além
01,06,69291,Adroia
01,06,70392,São Gens
01,06,72732,Oliveira do Arda
01,06,74773,Charneca
01,06,75194,Feirão
01,06,78474,Moimenta de Baixo
01,06,80233,Monte Areinho
01,06,80278,Crasto
01,07,14837,Espinho
01,08,14921,Avanca
01,08,14922,Canelas
01,08,14923,Estarreja
01,08,14924,Fermelã
01,08,14925,Pardilhó
01,08,14926,Salreu
01,08,14929,Veiros
01,08,69189,Eco Parque Empresarial de Estarreja
01,09,40611,Argoncilhe
01,09,40612,Arrifana
01,09,40613,Caldas de São Jorge
01,09,40614,Canedo
01,09,40637,Além do Rio
01,09,40638,Barracão
01,09,40641,Boavista
01,09,40643,Cavadas
01,09,40644,Cruzeiro
01,09,40645,Espargo de Baixo
01,09,40646,Igreja
01,09,40647,Laranjeira
01,09,40650,Lourido
01,09,40651,Monte
01,09,40652,Outeiral
01,09,40653,Pereiro
01,09,40655,Rio Lourido
01,09,40656,Roligo
01,09,40657,Rua Nova
01,09,40658,Sobreiral
01,09,40660,Fiães
01,09,40661,Arieiro
